S,I,R
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,2.0,92.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,1.0,93.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
6.0,0.0,94.0
