S,I,R,SuperSpreader
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,12.0,29.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,11.0,30.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,10.0,31.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,9.0,32.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,8.0,33.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,7.0,34.0,1.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,6.0,35.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,5.0,36.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,4.0,37.0,0.0
169.0,3.0,38.0,0.0
169.0,3.0,38.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
169.0,2.0,39.0,0.0
